[0.022s] Invoking command in '/home/robot/app/robot_ws/build/micro_ros_setup': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/robot/app/robot_ws/build/micro_ros_setup -- -j8 -l8
[0.141s] -- Found ament_cmake: 1.3.10 (/opt/ros/humble/share/ament_cmake/cmake)
[0.606s] -- Configuring done
[0.714s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/zephyr/generic/configure.sh
[0.715s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/zephyr/generic/client-colcon.meta
[0.715s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/zephyr/generic/flash.sh
[0.715s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/zephyr/generic/client_uros_packages.repos
[0.716s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/zephyr/generic/board.repos
[0.716s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android
[0.716s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/dev_uros_packages.repos
[0.716s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/dev_ros2_packages.txt
[0.717s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic
[0.717s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/package.xml
[0.717s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/create.sh
[0.718s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/build.sh
[0.718s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/client-colcon.meta
[0.718s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/flash.sh
[0.719s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/android/generic/client_uros_packages.repos
[0.719s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host
[0.719s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/dev_uros_packages.repos
[0.720s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/dev_ros2_packages.txt
[0.720s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic
[0.720s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/package.xml
[0.720s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/create.sh
[0.721s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/client-host-colcon.meta
[0.721s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/build.sh
[0.722s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/flash.sh
[0.722s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/generic/client_host_packages.repos
[0.722s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/host/client_ros2_packages.txt
[0.723s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos
[0.723s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi
[0.723s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/package.xml
[0.723s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/create.sh
[0.724s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/build.sh
[0.724s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/configure.sh
[0.724s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/client-colcon.meta
[0.725s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/flash.sh
[0.725s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/client_uros_packages.repos
[0.726s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f767zi/board.repos
[0.726s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg
[0.726s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/package.xml
[0.726s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/create.sh
[0.727s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/build.sh
[0.727s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/configure.sh
[0.727s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/client-colcon.meta
[0.728s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/flash.sh
[0.728s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/client_uros_packages.repos
[0.728s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f746zg/board.repos
[0.729s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze
[0.729s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/package.xml
[0.729s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/create.sh
[0.730s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/build.sh
[0.730s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/configure.sh
[0.730s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/client-colcon.meta
[0.731s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/flash.sh
[0.731s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/client_uros_packages.repos
[0.731s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/board.repos
[0.732s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407
[0.732s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/package.xml
[0.732s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/create.sh
[0.732s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/build.sh
[0.733s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/configure.sh
[0.733s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/client-colcon.meta
[0.734s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/flash.sh
[0.734s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/client_uros_packages.repos
[0.734s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/board.repos
[0.735s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21
[0.735s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/package.xml
[0.735s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/create.sh
[0.735s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/build.sh
[0.736s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/configure.sh
[0.736s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/client-colcon.meta
[0.737s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/flash.sh
[0.737s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/client_uros_packages.repos
[0.737s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/crazyflie21/board.repos
[0.738s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/dev_uros_packages.repos
[0.738s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/dev_ros2_packages.txt
[0.738s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re
[0.739s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/package.xml
[0.739s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/create.sh
[0.739s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/build.sh
[0.740s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/configure.sh
[0.740s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/client-colcon.meta
[0.740s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/flash.sh
[0.741s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/client_uros_packages.repos
[0.741s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/board.repos
[0.741s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/list_apps.sh
[0.742s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32
[0.742s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/README.md
[0.742s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/package.xml
[0.742s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/create.sh
[0.743s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/build.sh
[0.743s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/configure.sh
[0.744s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/client-colcon.meta
[0.744s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/flash.sh
[0.744s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/client_uros_packages.repos
[0.745s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/freertos/esp32/board.repos
[0.745s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib
[0.745s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/dev_uros_packages.repos
[0.745s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/dev_ros2_packages.txt
[0.746s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic
[0.746s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/package.xml
[0.746s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/create.sh
[0.747s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/demo_toolchain.cmake
[0.747s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/build.sh
[0.748s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/client-colcon.meta
[0.748s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/flash.sh
[0.749s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/generate_lib/generic/client_uros_packages.repos
[0.749s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/utils.sh
[0.750s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/agent_uros_packages.repos
[0.750s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed
[0.750s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/dev_uros_packages.repos
[0.750s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/dev_ros2_packages.txt
[0.751s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/list_apps.sh
[0.751s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic
[0.751s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/supported_platforms
[0.751s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/package.xml
[0.752s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/create.sh
[0.752s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/build.sh
[0.752s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/flash.sh
[0.753s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/client_uros_packages.repos
[0.753s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/mbed/generic/board.repos
[0.754s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian
[0.754s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/dev_uros_packages.repos
[0.754s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/dev_ros2_packages.txt
[0.755s] -- Up-to-date: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic
[0.755s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/supported_platforms
[0.756s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/create.sh
[0.756s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/build.sh
[0.756s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/configure.sh
[0.757s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/client-colcon.meta
[0.757s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/flash.sh
[0.758s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/raspbian/generic/client_uros_packages.repos
[0.758s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/client_uros_packages.repos
[0.758s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/client_ros2_packages.txt
[0.759s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/./config/agent_ros2_packages.txt
[0.760s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/create_ws.sh
[0.760s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/create_agent_ws.sh
[0.761s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/create_firmware_ws.sh
[0.761s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/configure_firmware.sh
[0.761s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/flash_firmware.sh
[0.762s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/build_firmware.sh
[0.762s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/build_agent.sh
[0.762s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/yaml_filter.py
[0.763s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/clean_env.sh
[0.763s] -- Installing: /home/robot/app/robot_ws/install/micro_ros_setup/lib/micro_ros_setup/component
[0.768s] Invoked command in '/home/robot/app/robot_ws/build/micro_ros_setup' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/robot/app/robot_ws/build/micro_ros_setup
